product_skus, product_id, brand_id, is_finished_verifying
8268469601424, 787491, Miracle Apo, True
2036251688931, 787883, Praza, None
7261995349724, 789477, Paloma, True
1124208050601, 790316, Eco Friendly, True
6609678128975, 794985, Liên Á, True
6375951331676, 796867, Durex, True
3459659001208, 801362, La Roche-Posay, True
1934058904951, 808079, Sony, True
3454599854235, 810936, La Roche-Posay, True
2043752341968, 813164, Comet, True
1038750483124, 813200, Sharp, True
1038441309894, 813212, Sharp, True
1900742990562, 813382, Comet, True
3223632651489, 814103, Microsoft, True
3789574900219, 820024, NAMKWANG FOOD, True
4753170351026, 820407, Cetaphil, True
3129984664361, 820409, Cetaphil, True
1035119616131, 822916, Sharp, True
1012253044785, 823288, DAIKIN, True
1980324165144, 825599, Nintendo, True
4005622125069, 826765, OEM, True
5463361568582, 827271, Elmich, True
3145955822011, 827723, BMX, True
7100588588846, 829012, 4U, True
4047913557111, 831266, Hải Đăng, True
4043305613410, 831274, Hải Đăng, True
1905346739548, 837150, Happy Cook, True
1127782046091, 842292, Zera, True
4564146584696, 843372, TOP, True
8101062047421, 844902, Huggies, True
8103417100348, 845268, Huggies, True
6161059652658, 846277, Sanaky, True
2119317003364, 846335, Sanaky, True
1723404538625, 847213, Sanaky, True
8106812660066, 849002, Huggies, True
8109350043070, 849020, Huggies, True
6505877090382, 855212, Sony, True
6503375263635, 856016, Sony, True
3458260794493, 865648, Senka, True
1357318690621, 869117, Easy Life, True
2358287845295, 875369, Homes Queen, True
1898601496983, 877766, Comet, True
1893793854795, 885078, Philips, True
1636197371501, 885374, Philips, True
7740374200295, 889691, Procare, None
1038696141867, 891422, LG, True
1035595345792, 891528, LG, True
9969906367307, 892141, Energizer, True
2765938734974, 892501, 3M, True
3702654203062, 894776, NAN, True
7079819020915, 894967, Sony, True
6617428929314, 896341, Midimori, True
6703119507180, 899660, DareU, True
6705724654815, 899674, DareU, True
3606607991726, 904888, Kotex, True
1891455931976, 909900, Elmich, True
6502908288756, 910772, Sony, True
1776502741961, 911351, Ori'be, True
1055224622148, 912675, Heineken, True
4306724035523, 916273, Huggies, True
6709228479721, 916880, Logitech, True
6868869417087, 920379, Lock&Lock, True
9167489840297, 922171, Tiross, True
5556666088548, 923595, Lock&Lock, True
2428819706605, 934911, Electrolux, True
8031918686569, 941307, Paseo, None
7146061291278, 947487, Lock&Lock, True
2085073771673, 948115, Lock&Lock, True
3206731925590, 949687, Plyconcept, True
5423402485261, 950377, Panasonic, True
7719908997307, 950589, Panasonic, True
3023910191344, 953841, Uyên Loan, True
8709133278585, 958584, Samsung, True
1813233241923, 959368, Mishio, True
8460487381887, 967305, Similac, True
3819954224472, 969042, Paseo, True
8283028082094, 969623, Friso, True
5742121198949, 973036, SEE English Centre, None
5740889503401, 973124, SEE English Centre, None
3458367246772, 973602, ISIS Pharma, True
3450483957402, 975070, Laneige, True
4660730518891, 976312, Thế Giới Tranh Đẹp, True
8076800835885, 979803, Miley Lingerie, None
4667861227845, 981422, Thế Giới Tranh Đẹp, True
8659111387986, 983131, Thiên Long, True
7742986580185, 983491, Panasonic, True
9181678699237, 988539, Panasonic, True
3189793914118, 990925, WD, True
2455711797073, 991339, WD, True
4458581875429, 994498, Lock&Lock, True
7209684701583, 998687, Samsung, True
6502299789689, 1011724, JBL, True
5168436522000, 1021667, RINGO, None
7917011666664, 1021867, L'ORÉAL, False
3434787905437, 1021887, Accu-Chek, True
4116222211578, 1024190, Lock&Lock, True
1880945339569, 1024804, Comet, True
4143179724677, 1041420, Goldsun, True
6802823742426, 1044890, Bosston, True
7101724424424, 1057950, 4U, None
1352413843309, 1059912, Anker, True
1358836155340, 1060200, Anker, True
3652471211224, 1064964, Trung Nguyên Legend, True
3656750310936, 1064970, Trung Nguyên Legend, True
4574907732242, 1066016, Makita, True
3641103707648, 1080648, Bento, True
3470157394210, 1082080, Sagami, True
3694411752985, 1085812, Mirinda, True
3539402564812, 1200993, JBL, True
9102558057138, 1207723, Movado, True
5671231167326, 1210819, Lip On Lip, True
8741667543104, 1276699, Acecook, True
1760586369951, 1313907, Melano CC, True
3847425272943, 1314019, Accu-Chek, True
2110579883008, 1314029, Accu-Chek, True
4263147028351, 1320867, Nivea, True
1207620325349, 1321359, NAJICO, True
3980925341938, 1324853, Hoegaarden, True
5028469963020, 1324865, Corona , True
9543001832474, 1324867, Corona , True
7344414375648, 1343617, Mastela, True
2887688179802, 1345901, Sharp, True
8825496259938, 1347655, Happy Cook, True
8350224797029, 1362447, Cetaphil, True
5736477447363, 1362449, Cetaphil, True
1401228676111, 1362451, Cetaphil, True
4538427192443, 1366465, Logitech, True
2666583236571, 1368543, BBcooker, True
8183678414224, 1371477, Unique Apparel, None
4936286216117, 1378119, 3M, None
8808599104084, 1378161, Wurth, True
5698984924228, 1379979, Tea+, True
1560108209945, 1379983, 7up, True
1503066174238, 1380371, Lock&Lock, True
2116323331382, 1380483, Mamamy, True
8622041958786, 1390011, Dooraewon, True
4990620008523, 1397225, Lock&Lock, True
9790819633063, 1402781, Lock&Lock, True
3118869255725, 1403213, Brother, True
1404508339508, 1411483, Thiên Long, True
7725222698073, 1416815, Thượng Đình, True
5400199811015, 1416817, Thượng Đình, True
5168101445368, 1416819, Thượng Đình, True
5981279326969, 1460735, 4U, None
2899778967275, 1461225, Greenwood, True
3206028711066, 1466745, Laneige, True
7676449292929, 1502125, Sharp, True
6427941195635, 1508313, Sony, True
3499808057113, 1517005, SanDisk, True
