pmaster_sku,band_lw,pv_lw,pv_l30d
8415883878943,B,28,
5810264787037,B,28,
4111562157388,B,28,
2155261273075,B,28,
9240469479394,B,28,
7953678510795,B,28,
2228259210799,B,28,
3413154670084,B,28,
2171307071807,B,28,
1388673128771,B,28,
7967225431480,B,28,
5910148982647,B,28,
9957690752324,B,28,
2879754024164,B,28,
1305057655461,B,28,
2092934995802,B,28,
1202251296587,B,28,
2793050691978,B,28,
3136995506351,B,28,
1452355060375,B,28,
4359051316088,B,28,
7516050080303,B,28,
8615562850166,B,28,
7550419245028,B,28,
6698996052010,B,28,
7462749231399,B,28,
3361620475034,B,28,
2700584390617,B,28,
7140482348962,B,28,
3541014238805,B,28,
5462986965561,B,28,
3459464459943,B,28,
5262784197597,B,28,
2721474023906,B,28,
3361795017831,B,28,
2465335990637,B,28,
3624741175819,B,28,
7830275313289,B,28,
5117745073588,B,28,
2414261467539,B,28,
7454330190054,B,28,
6254947457999,B,28,
2295006089087,B,28,
5367885721976,B,28,
6166060681232,B,28,
5517402165814,B,28,
9150853801222,B,28,
9081478418275,B,28,
2222213389699,B,28,
7798702130596,B,28,
9864100260174,B,28,
9980839914497,B,28,
4257592636179,B,28,
4878790390139,B,28,
1123198728606,B,28,
3181090628536,B,28,
2942684438711,B,28,
2560850297768,B,28,
5190772418297,B,28,
4990279009035,B,28,
6219291115599,B,28,
5093977278379,B,28,
9029152706436,B,28,
8987092447530,B,28,
8628349105690,B,28,
1949053336955,B,28,
7291282481497,B,28,
9638293951578,B,28,
6652603043166,B,28,
2258356685114,B,28,
2036251688931,B,28,
3812947010120,B,28,
6901671143614,B,28,
6941524466535,B,28,
3545330588837,B,28,
6715900205809,B,28,
2453556343448,B,28,
6014300312179,B,29,
5204524141569,B,29,
1772856661917,B,29,
3581290990907,B,29,
8447022574987,B,29,
2136797072242,B,29,
5291980415283,B,29,
3943968544087,B,29,
1785928223913,B,29,
9209487179341,B,29,
3670663388837,B,29,
8625689470795,B,29,
3262971890732,B,29,
1980754309606,B,29,
3278434800139,B,29,
4950511562091,B,29,
9140511597291,B,29,
1309894352707,B,29,
6744653444653,B,29,
6477692817251,B,29,
6275172458980,B,29,
8576838016370,B,29,
4378571630268,B,29,
4162478175898,B,29,
6406057193143,B,29,
3996228454312,B,29,
6697033730398,B,29,
2337690443144,B,29,
4625048715954,B,29,
7234893163723,B,29,
1544038067981,B,29,
8395468662560,B,29,
1578722674155,B,29,
8723903156163,B,29,
5150264485099,B,29,
2407828462085,B,29,
8448286193243,B,29,
5735677663948,B,29,
7980741413051,B,29,
7023938964414,B,29,
5202174682392,B,29,
2469709348729,B,29,
2091781056871,B,29,
7536715495341,B,29,
9165722229670,B,29,
7836018936504,B,29,
9714303248526,B,29,
6130723891983,B,29,
3371230899266,B,29,
2125445220530,B,29,
6851673609728,B,29,
2275551515671,B,29,
9044217726769,B,29,
3177384668283,B,29,
8789891092565,B,29,
1528646114251,B,29,
1881432793345,B,29,
5884872705020,B,29,
5529478573496,B,29,
8207328007670,B,29,
9899652078793,B,29,
5869674229415,B,29,
4998652910371,B,29,
9763884582376,B,29,
8771281168142,B,29,
7122779462445,B,29,
8042717164403,B,29,
5544705598491,B,29,
9856634196203,B,29,
4107220191894,B,29,
3132279373138,B,29,
1456530634601,B,29,
5299959727952,B,29,
5252653690565,B,29,
4672122086710,B,29,
3004962806147,B,29,
3430578082332,B,29,
4160344770482,B,29,
6423058190009,B,29,
4518430811630,B,29,
3571498966989,B,29,
7002071482061,B,29,
7359899798479,B,29,
6245683084015,B,29,
8257107588321,B,29,
1702082494750,B,29,
3153450305458,B,29,
5538878802962,B,29,
5658275334103,B,29,
7781614678238,B,29,
7369418001836,B,29,
6116837685304,B,29,
3779719151958,B,29,
1033405486864,B,29,
1576309285428,B,29,
9733637537402,B,29,
3739331331497,B,29,
4431089218189,B,29,
3734255646151,B,29,
3859123465411,B,29,
6830438702283,B,29,
8486618144650,B,29,
4993847742461,B,29,
4663148849465,B,29,
9817208231638,B,29,
5022160235882,B,29,
4441423337162,B,29,
2629911057163,B,29,
3381671817881,B,29,
1030780920754,B,29,
8020305621312,B,29,
2956910694762,B,29,
1873120929952,B,29,
6908682312005,B,29,
3153560220864,B,29,
2270560888833,B,29,
2447618305114,B,29,
7986273394326,B,29,
6356114963025,B,29,
9200288614583,B,29,
1850017276337,B,29,
4033001241158,B,29,
2567358940061,B,29,
6862969991003,B,29,
6653790921273,B,29,
6017296262252,B,29,
1309575853004,B,29,
7142128819458,B,29,
5738881726874,B,29,
1441910209548,B,29,
7836005231506,B,29,
9001156228868,B,29,
5532071713190,B,29,
9277595377229,B,29,
9481543814213,B,29,
7482914883222,B,29,
9596444976405,B,29,
3992476670235,B,29,
4456370968173,B,29,
5069989450378,B,29,
1729794832404,B,29,
6632181269676,B,29,
1572223785587,B,29,
7272360733420,B,29,
1124507183549,B,29,
9558083436120,B,29,
6092614611851,B,29,
4615905830701,B,29,
8981007541966,B,29,
9649276343385,B,29,
9638476903077,B,29,
5236803295113,B,29,
2590338025765,B,29,
3543372900488,B,29,
4780643809344,B,29,
7638366121423,B,29,
9600009733261,B,29,
7910476243203,B,29,
9440819267200,B,29,
6752279528184,B,29,
7704393728680,B,29,
6764987535452,B,29,
6791237384042,B,29,
1282729893551,B,29,
4446231123860,B,29,
1891367202478,B,29,
3881219939100,B,29,
2025639630815,B,29,
1801713240958,B,29,
2939755154099,B,29,
1789435122554,B,29,
4620868757685,B,29,
3008019676918,B,29,
8648137662634,B,29,
3892691701550,B,29,
8455027317952,B,29,
7269225376734,B,29,
2456865483555,B,29,
3744830955631,B,29,
9277685242228,B,29,
8756742623466,B,29,
1223959287103,B,29,
9685065624130,B,29,
6383944487705,B,29,
2683556267812,B,29,
4724242309375,B,29,
9818843590739,B,29,
6930519111590,B,29,
5737545525051,B,29,
5351841995730,B,29,
7924156514668,B,29,
6078375213922,B,29,
1859387187151,B,29,
5512745541748,B,29,
9833187226601,B,29,
3245920306356,B,29,
3019751028475,B,29,
9413938863400,B,285,
5060192557534,B,285,
5971348455904,B,30,
4982357171441,B,30,
9375247933857,B,30,
7441785707587,B,30,
2512346905782,B,30,
6738175354690,B,30,
8053224334276,B,30,
5971985291699,B,30,
9627641923561,B,30,
1767924765687,B,30,
6465038822088,B,30,
2338234167915,B,30,
2155099497984,B,30,
5894806171140,B,30,
1278061152085,B,30,
5533673440972,B,30,
4969286919306,B,30,
8621011660186,B,30,
7420665685924,B,30,
3037394297638,B,30,
5187093503939,B,30,
2079360254973,B,30,
7550590734586,B,30,
8598060474104,B,30,
9050961231504,B,30,
4763289242436,B,30,
3842336780778,B,30,
1963703551131,B,30,
9113932462561,B,30,
7795217076438,B,30,
8613922973481,B,30,
1272857508896,B,30,
4839261062970,B,30,
2479702239830,B,30,
9893745042203,B,30,
4266016709542,B,30,
7147148201388,B,30,
3558163452695,B,30,
3717083414828,B,30,
3020382570406,B,30,
1939808124830,B,30,
7193536927705,B,30,
1310684899272,B,30,
3346244130361,B,30,
2056555052658,B,30,
7380678861145,B,30,
5901392021534,B,30,
9388407712941,B,30,
4341877648077,B,30,
1790585874606,B,30,
2782292137227,B,30,
3961963992269,B,30,
7006945123647,B,30,
6326243016745,B,30,
5972127541545,B,30,
2076966576154,B,30,
4055063686483,B,30,
1769000663514,B,30,
6254477185241,B,30,
5308411631338,B,30,
6538057381116,B,30,
7187876397892,B,30,
4777448713774,B,30,
1978071480795,B,30,
3824504393703,B,30,
2561984223512,B,30,
6666119649903,B,30,
3699720719353,B,30,
4473772160477,B,30,
8188051445817,B,30,
7764880639455,B,30,
7859304899604,B,30,
9595370264792,B,30,
6837737796291,B,30,
2064269623019,B,30,
6558772927925,B,30,
2779943845008,B,30,
5208259170977,B,30,
7067301103789,B,30,
5712130622595,B,30,
9493301280089,B,30,
5637480298509,B,30,
2717968151719,B,30,
6847535880790,B,30,
3330505353354,B,30,
9004302116460,B,30,
4215459465110,B,30,
9520089604636,B,30,
5851706313251,B,30,
7888383400715,B,30,
2934705741648,B,30,
1314024993699,B,30,
8754825226702,B,30,
4455485664210,B,30,
5637125230613,B,30,
2770967953495,B,30,
5249810340578,B,30,
8149270826201,B,30,
4638597234926,B,30,
6364997236729,B,30,
5604858485764,B,30,
7215487299381,B,30,
4491278464476,B,30,
7484071531017,B,30,
3807281570399,B,30,
5810991244360,B,30,
4787024700500,B,30,
1010445035115,B,30,
8888288935441,B,30,
9256304496280,B,30,
9829751329540,B,30,
1686378321285,B,30,
6743469812903,B,30,
5628115625229,B,30,
8289440014211,B,30,
2163691196693,B,30,
9904289015827,B,30,
5333605058646,B,30,
4227858315278,B,30,
2168677158597,B,30,
5932692507886,B,30,
3119382255483,B,30,
6724319319058,B,30,
8300462021422,B,30,
1596589935457,B,30,
6179693758171,B,30,
3806413970360,B,30,
6620442520368,B,30,
9866304367130,B,30,
5747164520627,B,30,
5349696737259,B,30,
2738168299917,B,30,
6224260646288,B,30,
5377847606891,B,30,
3536170917208,B,30,
5742121198949,B,30,
1685976058515,B,30,
6221508606844,B,30,
9217433969953,B,30,
2523595432332,B,30,
3940916426914,B,30,
1852115937721,B,30,
6862584855745,B,30,
9346368160313,B,30,
5813817940996,B,30,
7178924569866,B,30,
8074047958855,B,30,
2000745657047,B,30,
4559620466043,B,30,
7392592755042,B,30,
3391185406373,B,30,
8881690689339,B,30,
4394587028241,B,30,
3576342550281,B,30,
3624928697653,B,30,
9857458153625,B,30,
4625381631898,B,30,
1310857015686,B,30,
1568959659740,B,30,
1308232941991,B,30,
9911386500638,B,30,
8315254108856,B,30,
6624704879935,B,30,
1017760705862,B,30,
4239068673956,B,30,
8860630443897,B,30,
7630811581214,B,30,
3278075394134,B,30,
5180804301772,B,30,
7434278587841,B,30,
1154942162978,B,30,
2781187535643,B,30,
4763950011222,B,30,
1694615859951,B,30,
4661865429700,B,30,
6487444469534,B,30,
8757172216969,B,30,
1264481981596,B,30,
5036680038030,B,30,
4117670351267,B,30,
5573861014162,B,30,
6608779971336,B,30,
7770971130074,B,30,
4849601982683,B,30,
6727879962338,B,30,
2371570938256,B,30,
7903449522184,B,30,
1322601030064,B,30,
9633423669311,B,30,
3407242825335,B,30,
6864137435029,B,30,
8917737326757,B,30,
7472966284228,B,30,
4041515691181,B,30,
9766248769772,B,30,
4912615603872,B,30,
3016499998689,B,286,
2701591477001,B,286,
8856926669539,B,286,
2792159918319,B,286,
2304796000008,B,31,
5575310186799,B,31,
2071057727828,B,31,
4528340128254,B,31,
8178338725741,B,31,
4079423255751,B,31,
3517221486485,B,31,
2375614550349,B,31,
2540036776954,B,31,
3560697801696,B,31,
4057430592168,B,31,
1314576339940,B,31,
4623168398703,B,31,
3875540927127,B,31,
3092497497743,B,31,
3963001459305,B,31,
1878716557847,B,31,
6293987836982,B,31,
6270774573084,B,31,
1727107283519,B,31,
7152648170657,B,31,
1599561374750,B,31,
7282465444251,B,31,
2264995295317,B,31,
7430262832669,B,31,
7268332941929,B,31,
6706655147391,B,31,
6299476358210,B,31,
8486669440067,B,31,
2855497549659,B,31,
6920616299918,B,31,
1600283456398,B,31,
1421573934094,B,31,
2046174989121,B,31,
1231917191799,B,31,
7320785752066,B,31,
2036647146236,B,31,
7546861749274,B,31,
2235669457516,B,31,
3701524184193,B,31,
7063469544868,B,31,
8549189938503,B,31,
1084001205267,B,31,
7350919557809,B,31,
1737027917016,B,31,
3665087028032,B,31,
7596368173171,B,31,
8486420822209,B,31,
9324088641260,B,31,
6792279740172,B,31,
4180611865499,B,31,
6043193109550,B,31,
2193509422393,B,31,
6053745268068,B,31,
8795075371692,B,31,
9445071311586,B,31,
6115741913138,B,31,
1042421395616,B,31,
8111459109595,B,31,
5066104337820,B,31,
4998165237621,B,31,
9581567228461,B,31,
1480246658514,B,31,
3159596303763,B,31,
5267823347438,B,31,
1127848912247,B,31,
8388503330988,B,31,
4811215824060,B,31,
9104189088123,B,31,
1265094102882,B,31,
3656952324540,B,31,
5852867254790,B,31,
6577848745843,B,31,
9169889390815,B,31,
9621927826019,B,31,
1789370640475,B,31,
1762217583705,B,31,
8367759184965,B,31,
2085886224366,B,31,
8248717675926,B,31,
7916596935912,B,31,
6596096919524,B,31,
8673151514768,B,31,
4273515859036,B,31,
2154175209091,B,31,
3973437012984,B,31,
1793407310924,B,31,
9922039539287,B,31,
1778892808939,B,31,
3155930825545,B,31,
4116139406609,B,31,
6260193984048,B,31,
2173594232138,B,31,
9611142865365,B,31,
5676685970786,B,31,
9543770398270,B,31,
4768564884623,B,31,
1396697815379,B,31,
1109092043083,B,31,
