pmaster_sku,band_lw,pv_lw,pv_l30d
7380678861145,B,74,
4143353254838,B,74,
3561009507790,B,74,
7142128819458,B,74,
3186183531536,B,74,
3247445487141,B,74,
5400199811015,B,74,
4446231123860,B,74,
4109206969763,B,74,
8364880670167,B,74,
7749566749642,B,74,
6549092037111,B,74,
9457810279547,B,74,
3420421946843,B,74,
3069957995894,B,74,
6295090165416,B,74,
3256524593025,B,74,
6241404139356,B,74,
5228105397817,B,74,
1699215351480,B,74,
9138625749224,B,74,
3792442440700,B,74,
5971348455904,B,74,
5597273402419,B,75,
8951009054773,B,75,
3773532133981,B,75,
4405003121268,B,75,
5640529580127,B,75,
7704218105511,B,75,
3453610867582,B,75,
5308411631338,B,75,
5859443556491,B,75,
7606970157954,B,75,
8312707244345,B,75,
5294596531353,B,75,
4695274530537,B,75,
5531752266009,B,75,
9997358755854,B,75,
1241013978750,B,75,
7984300110719,B,75,
3891302163558,B,75,
3893445832539,B,75,
2373667886112,B,75,
3755963541998,B,75,
4887781310421,B,75,
6929260231394,B,75,
1020779933926,B,75,
5641448708998,B,75,
8007636578457,B,75,
1121470056812,B,75,
2711271344554,B,75,
8210784618750,B,75,
9620957268504,B,75,
5585720815391,B,75,
8234669228598,B,75,
4907672366649,B,75,
9261052310148,B,75,
8661968459846,B,75,
3192350221913,B,75,
3228570276527,B,75,
2565652331463,B,75,
8817633520599,B,75,
3442117671263,B,75,
3261670822805,B,75,
9478225386147,B,75,
7721916216732,B,75,
8231060955401,B,75,
4573833034956,B,75,
6043193109550,B,75,
2372089658020,B,75,
5163864173474,B,75,
4932445735406,B,75,
8706483678461,B,75,
5855829900285,B,75,
2491313363780,B,75,
1109974252176,B,331,
5006591140403,B,76,
6644721743958,B,76,
4363378859523,B,76,
6347900077313,B,76,
5682397869962,B,76,
8421484574213,B,76,
1039658712081,B,76,
7431801688229,B,76,
1070888324818,B,76,
4655289211799,B,76,
3796902344362,B,76,
6738924521818,B,76,
8459792817588,B,76,
2946064340417,B,76,
7964505779858,B,76,
2105519281958,B,76,
4280775912815,B,76,
7121704643129,B,76,
1535770894324,B,76,
9305537305668,B,76,
3501604604575,B,76,
7318429762460,B,76,
3969806300492,B,76,
1479091213528,B,76,
2334026297116,B,76,
8325129871547,B,76,
7448379776437,B,76,
5659132900570,B,76,
5095636927334,B,76,
1403168930490,B,76,
5893114928446,B,76,
8139884144356,B,76,
5250230652267,B,76,
7944170885513,B,76,
5344641198537,B,76,
6765356616305,B,76,
1098326933866,B,76,
4686238900044,B,76,
7566961016014,B,76,
9798565721622,B,76,
9389830727891,B,76,
2490235386939,B,76,
9169889390815,B,76,
5153017122281,B,76,
2775111733533,B,76,
5908310877953,B,76,
4824411762076,B,76,
5045022224732,B,76,
7809750669469,B,76,
1271211675144,B,76,
3967064688065,B,77,
6398732746254,B,77,
4090143727595,B,77,
5941083102753,B,77,
6558037228965,B,77,
8631200241934,B,77,
7578086988626,B,77,
7191165879450,B,77,
4620557744181,B,77,
6988546926210,B,77,
8906062693228,B,77,
8921959235898,B,77,
8723903156163,B,77,
7012614075032,B,77,
7932133008512,B,77,
6051133542411,B,77,
4381128995939,B,77,
5157837346692,B,77,
8573744360881,B,77,
8890653249381,B,77,
3349496833882,B,77,
1768947975803,B,77,
7422725673322,B,77,
9593984160613,B,77,
9979236270802,B,77,
9526345677031,B,77,
5889449031630,B,77,
2311495530518,B,77,
6996395886227,B,77,
8965318150080,B,77,
5166927762286,B,77,
5261992450586,B,77,
6823734396287,B,77,
9170119950655,B,77,
2395978885468,B,77,
4932505875530,B,77,
7674022063744,B,77,
6158442227207,B,77,
5637480298509,B,77,
1573202998202,B,77,
8959083681652,B,77,
1595068577285,B,77,
3031840817166,B,77,
4222510581602,B,77,
2749862826838,B,77,
8780758027079,B,77,
2042638825435,A,333,
5468620247437,B,78,
5699631299867,B,78,
8971384811369,B,78,
7387193509540,B,78,
7094478879193,B,78,
3423485608700,B,78,
1766276674398,B,78,
2071057727828,B,78,
6431464410922,B,78,
3623653497483,B,78,
3762122559596,B,78,
7797073067247,B,78,
8469577337735,B,78,
3918226043800,B,78,
5616783213578,B,78,
2643570549192,B,78,
8989986723504,B,78,
4353937613369,B,78,
1829508688560,B,78,
2286925762249,B,78,
7958571322024,B,78,
2287312366392,B,78,
6267892436328,B,78,
9789797854599,B,78,
9778271104635,B,78,
7392366129529,B,78,
4538447729988,B,78,
1663185617938,B,78,
6866390071889,B,78,
9868399678605,B,78,
9129754462795,B,78,
3939357398838,B,78,
2489787642777,B,78,
8244335011768,B,78,
6505380555880,B,78,
5425392106992,B,78,
4894279015423,B,78,
5714197117745,B,78,
5843457059024,B,78,
3833362614991,B,78,
8750133528026,B,78,
8156726154878,B,78,
6525315315296,B,78,
7356983878499,B,78,
7119661683493,B,78,
2010100077220,B,79,
6230282866313,B,79,
9150266522226,B,79,
8171431392803,B,79,
7818677458603,B,79,
2581626670818,B,79,
8316403441244,B,79,
6757875615665,B,79,
3929874295737,B,79,
4224024482079,B,79,
4960425369652,B,79,
3112669435882,B,79,
6123349822356,B,79,
5628631755900,B,79,
1078513327968,B,79,
3481087775751,B,79,
3466580812072,B,79,
4617495251617,B,79,
4034654277941,B,79,
6263978047913,B,79,
2403241372871,B,79,
9513378461694,B,79,
9676229156609,B,79,
8973961131521,B,79,
9538979465879,B,79,
6974102750738,B,79,
3733477778277,B,79,
6591082561117,B,79,
3392695906017,B,79,
2466511486371,B,79,
3251226947670,B,79,
8898852427074,B,79,
9282524045335,B,79,
9161023114921,B,79,
9501417537383,B,79,
6072480782568,B,79,
5405613431979,B,79,
4492051071980,B,79,
9561816144649,B,79,
6702523011962,B,79,
4117670351267,B,79,
6464262130059,B,335,
9306794921226,B,80,
3636655277117,B,80,
7383596305399,B,80,
6718598012513,B,80,
1952804425802,B,80,
7656688645561,B,80,
8406924031243,B,80,
2141703307528,B,80,
9004129443466,B,80,
1736522609207,B,80,
5128574566811,B,80,
8274724987752,B,80,
8349168366927,B,80,
3854695997506,B,80,
8014202126483,B,80,
9501591926089,B,80,
2205520371243,B,80,
8729006656322,B,80,
3865981573793,B,80,
4706855894202,B,80,
4034915037062,B,80,
6510496492691,B,80,
1215818905457,B,80,
7249726466537,B,80,
2881322864901,B,80,
6111180183002,B,80,
1989953880428,B,80,
1428674131285,B,80,
6272909579904,B,80,
6894135420864,B,80,
9842987141885,B,80,
9358891574962,B,80,
3735165050436,B,80,
5006526437776,B,80,
6201192809729,B,80,
7640498653208,B,80,
3078582416806,B,80,
6576703515470,B,80,
5178572135064,B,80,
8957619428231,B,80,
9102558057138,B,80,
1859905792176,B,80,
4630887756713,B,80,
7726538553858,B,80,
8615562850166,B,80,
7148063432024,B,80,
5010522757756,B,80,
9391036777686,B,80,
9626715274478,B,81,
3487941031466,B,81,
7269258248876,B,81,
3904784904769,B,81,
7834118976712,B,81,
7251330054215,B,81,
6885444180668,B,81,
6042599326059,B,81,
9066386921842,B,81,
3148051659826,B,81,
1738718782893,B,81,
2858205776255,B,81,
1922033675736,B,81,
6815906949940,B,81,
1610137499446,B,81,
2369260099673,B,81,
9692959863921,B,81,
8246001664625,B,81,
9359489277658,B,81,
3746079332839,B,81,
6439319104750,B,81,
4626085593310,B,81,
7328054382563,B,81,
1012824252120,B,81,
3882435927209,B,81,
2207119388519,B,81,
6216756523539,B,81,
1707882499378,B,81,
1468780246518,B,81,
5720573391163,B,81,
8499101912466,B,81,
3953543208608,B,81,
8106172315183,B,81,
8130098283725,B,81,
4638033742321,B,81,
3936866154625,B,81,
3074464634935,B,81,
9335344733811,B,81,
6701496973226,B,81,
9829118100827,B,81,
4137376547795,B,81,
7205100929081,B,81,
5462337084309,B,337,
9329510642766,B,337,
7406891589109,B,82,
2023474294766,B,82,
8828700573219,B,82,
7550235522042,B,82,
1123122233393,B,82,
1716462348602,B,82,
6165255059242,B,82,
4379384848963,B,82,
7811960229470,B,82,
2460489491365,B,82,
2058640020382,B,82,
6777156207806,B,82,
1679394653650,B,82,
3504357807918,B,82,
5426507279450,B,82,
6980646694099,B,82,
8289591701355,B,82,
6636922032221,B,82,
6418526184464,B,82,
2235669457516,B,82,
5034828265564,B,82,
2086931909832,B,82,
7503275930058,B,82,
7557190812192,B,82,
7952422483011,B,82,
7627845177339,B,82,
5902750012447,B,82,
2217517439164,B,82,
5036262561664,B,82,
2306475883567,B,82,
8274261380151,B,82,
4854370248915,B,82,
5493968350487,B,82,
1362071933564,B,82,
5969015714188,B,82,
7127482393091,B,82,
7835922058573,B,82,
2718037309697,B,82,
2243316768099,B,82,
2461243329706,B,82,
4444009561128,B,82,
8042222053340,B,338,
7024545288768,B,83,
1206336858513,B,83,
5905355113183,B,83,
3906264293349,B,83,
3614951912403,B,83,
5024514976557,B,83,
4025914087028,B,83,
2259878619748,B,83,
7023630793459,B,83,
6251539791055,B,83,
6339114079566,B,83,
6582437501281,B,83,
8658071428395,B,83,
3962300687184,B,83,
5147834545653,B,83,
4590115510021,B,83,
5608956065248,B,83,
2464148102092,B,83,
3110494216997,B,83,
1528587325494,B,83,
8934011966210,B,83,
7722356966450,B,83,
8688827220306,B,83,
6628555137242,B,83,
6840633682864,B,83,
9910905780488,B,83,
1319183735975,B,83,
1873745042522,B,83,
9792714990777,B,83,
9292792511807,B,83,
7079247907680,B,83,
3755969252712,B,83,
3544256333149,B,83,
7113938813550,B,83,
6103459015282,A,83,
8712599613784,B,83,
8202109900486,B,83,
5752474720870,B,83,
2931319338660,B,83,
5458301964258,B,84,
9084893124860,B,84,
7462788632706,B,84,
8305120555044,B,84,
7413663788339,B,84,
3787127656143,B,84,
9536042895556,B,84,
7967702500258,B,84,
3886327976344,B,84,
5205691500128,B,84,
2093098847518,B,84,
6555080554904,B,84,
3934959807428,B,84,
1887358080076,B,84,
7952018077921,B,84,
5643006717210,B,84,
5686574625673,B,84,
7867890331873,B,84,
5920408473815,B,84,
7404024493009,B,84,
9845290764468,B,84,
6924956581952,B,84,
8604842532372,B,84,
5204018528081,B,84,
3235583094611,B,84,
6963769626956,B,84,
1801364663718,B,84,
1961889926586,B,84,
4335004411047,B,84,
8891632393568,B,84,
1878716557847,B,84,
8843957357535,B,84,
5174353170927,B,84,
8242170927455,B,84,
6609823518751,B,84,
8258357573971,B,84,
4428733726305,B,84,
5218026109699,B,84,
2041350609214,B,84,
5290425011510,B,84,
4836348048086,B,84,
6698673712500,B,340,
3241414313530,B,85,
9011146193274,B,85,
9884646754029,B,85,
4120881323834,B,85,
6660231939070,B,85,
7897748119851,B,85,
8774365286134,B,85,
9901890025569,B,85,
3931126788893,B,85,
7153097076069,B,85,
4165787478331,B,85,
3154167939173,B,85,
7376443878319,B,85,
8318595231634,B,85,
7282708887951,B,85,
6133367447743,B,85,
1413710634226,B,85,
7360037435160,B,85,
1715810088665,B,85,
1150945498328,B,85,
4475283278257,B,85,
2896465475174,B,85,
2388400468155,B,85,
7154034368285,B,85,
4734125498775,B,85,
8770521378845,B,85,
2264649614710,B,85,
2936195478769,B,85,
9745728336062,B,85,
2886513918418,B,85,
1520553730676,B,85,
2965427842894,B,85,
5248479286011,B,85,
9305623146663,B,85,
8153024121476,B,85,
4453079879859,B,85,
5949813394843,B,85,
5851023450694,B,85,
2016917253918,B,85,
9458022222114,B,85,
3925733662578,B,85,
6454747050110,B,85,
5486246152362,B,85,
5258129673656,B,86,
6341107743116,B,86,
4732894140314,B,86,
9726769833673,B,86,
2991063931456,B,86,
1061714303411,B,86,
5449285675612,B,86,
7430042917456,B,86,
4967145366128,B,86,
8117423615612,B,86,
1564853540018,B,86,
5326652212192,B,86,
3171184204386,B,86,
8633245628203,B,86,
4143683523042,B,86,
3250142562097,B,86,
6410517360246,B,86,
5789410139092,B,86,
4795236292758,B,86,
5228080091139,B,86,
2930085644098,B,86,
2700584390617,B,86,
2936080114635,B,86,
6617727923389,B,86,
8957692843144,B,86,
4094781800739,B,86,
5559484741237,A,86,
9072460548737,B,86,
7482914883222,B,86,
2448584736301,B,86,
1071699088586,B,86,
2305931365593,B,86,
9819281336089,B,86,
4835268974732,B,86,
9656050650576,B,86,
7989401143307,A,342,
1169921132074,B,87,
6837737796291,B,87,
1038446380247,B,87,
6906974198474,B,87,
2283220486747,B,87,
2309283136203,B,87,
3065687029241,B,87,
2236952578719,B,87,
9441497625221,B,87,
9164887933651,B,87,
6245683084015,B,87,
3984768060193,B,87,
5008989583757,B,87,
9788763375356,B,87,
1598779399504,B,87,
5667903019383,B,87,
7727195150773,B,87,
4429001142650,B,87,
5004740336189,B,87,
1364428359529,B,87,
7784993515547,B,87,
3718389561834,B,87,
6594010369274,B,87,
4292398458654,B,87,
2256369760606,B,87,
7444542067290,B,87,
4934485501829,B,87,
1128700127713,B,87,
8148869659866,B,87,
2504015751004,B,87,
4917309963133,B,87,
6577901364853,B,87,
2580906899741,B,87,
2371448776856,B,87,
7926234100529,B,87,
6010678130639,B,87,
7543662983237,B,87,
4819551338795,B,87,
9978430809034,B,87,
8194816129313,B,87,
9663258720628,B,87,
4334742629622,B,87,
1501664296845,B,87,
6398221463853,B,87,
7724875917501,B,88,
7200195714593,B,88,
5407101131445,B,88,
3261076979981,B,88,
5776243281821,B,88,
7814989279015,B,88,
9629916745488,B,88,
3801098349432,B,88,
3111691949992,B,88,
1834180180530,B,88,
3933328654587,B,88,
2560312458988,B,88,
9687785107479,B,88,
2095270976337,B,88,
3424833895348,B,88,
5395757880766,B,88,
1695871778424,B,88,
4180638653220,B,88,
3844620833719,B,88,
1317363865822,B,88,
7980741413051,B,88,
2234781745883,B,88,
5054983648183,B,88,
9842570475415,B,88,
7240714287119,B,88,
3524703582439,B,88,
5183505703180,B,88,
1116744060954,B,88,
9670085670132,B,88,
5232300800782,B,88,
4857034384248,B,88,
3848516046207,B,88,
3145183437001,B,88,
9433441935234,B,88,
3738597583939,B,344,
9913492170247,B,89,
9386259838828,B,89,
6668871835172,B,89,
4824615342821,B,89,
5529643370294,B,89,
1064173559320,B,89,
6669801507671,B,89,
1073889765604,B,89,
1596589935457,B,89,
4146991510220,B,89,
4233722797390,B,89,
1397169174963,B,89,
5218286521039,B,89,
8976181107505,B,89,
8255406609919,B,89,
4958017291552,B,89,
4681460607662,B,89,
2609550027451,B,89,
6348621224387,B,89,
8777440235773,B,89,
2132507030933,B,89,
1894662987059,B,89,
3953201469227,B,89,
4462325865174,B,89,
2443281225348,B,89,
9766248769772,B,89,
9477554894644,B,89,
1451257425814,B,89,
2339370886814,B,89,
2846478417258,B,89,
3914205162500,B,345,
2098734239598,B,345,
9364605467799,B,90,
9229689841396,B,90,
7631048349223,B,90,
3338258834700,B,90,
5865655109419,B,90,
5243347924362,B,90,
8829524134501,B,90,
3819688548681,B,90,
2337841022614,B,90,
9153169117994,B,90,
4154914521055,B,90,
5014453016234,B,90,
4060987397474,B,90,
7121269008777,B,90,
9638293951578,B,90,
7149629008585,B,90,
2654812558576,B,90,
7275837243767,B,90,
1580780214402,B,90,
5050229113846,B,90,
8055349430626,B,90,
5631827909594,B,346,
4349916372396,B,91,
6327201202311,B,91,
2896387490866,B,91,
9135632850811,B,91,
3395483225543,B,91,
6461919053992,B,91,
1027801221718,B,91,
1230271290667,B,91,
2251189763743,B,91,
8188051445817,B,91,
6093399147153,B,91,
7030512588976,B,91,
7927578772088,B,91,
3634550902568,B,91,
3110854823609,B,91,
8126865977122,B,91,
5432550813857,B,91,
2954088360366,B,91,
1095333533959,B,91,
6807838660248,A,91,
6473934239692,B,91,
3488138192646,B,91,
7166872102327,B,91,
2849610931988,B,91,
9246308449092,B,91,
8807188257610,B,91,
1372857485200,B,91,
5571958650425,B,91,
8025462399594,B,91,
7685954234120,B,91,
4255699352442,B,91,
4523075824471,B,91,
4660023398605,B,347,
3269939835932,B,347,
5263910499417,B,92,
9624574631364,B,92,
5526824347442,B,92,
4765709010966,B,92,
7491271550050,B,92,
7958925745007,B,92,
9184648374349,B,92,
2785006892071,B,92,
4650653832952,B,92,
2103764531836,B,92,
3471967997653,B,92,
2092934995802,B,92,
7290083321823,B,92,
7796372439892,B,92,
1863631215456,B,92,
4306310551215,B,92,
5876481784501,B,92,
4574785216087,B,92,
5017032104329,B,92,
3564027713430,B,92,
1949795645401,B,92,
7382003416311,B,92,
9204913056916,B,92,
4610652900153,B,92,
4997807446826,B,92,
1027146301428,B,348,
2493022903738,B,93,
9771595944147,B,93,
5984935748037,B,93,
6213629791333,B,93,
6805226805101,B,93,
5140403641111,B,93,
7540568896597,B,93,
4973716513804,B,93,
3530504267923,B,93,
7541676022910,B,93,
3231485624645,B,93,
7444559165941,B,93,
3885904165614,B,93,
9341440501359,B,93,
1629244297046,B,93,
6863665494834,B,93,
6175195752691,B,93,
1136391647278,B,93,
4882859211174,B,93,
8096600986273,B,93,
5868834945509,B,93,
5240729028717,B,93,
1306326193127,B,93,
2007831355000,B,93,
9093311576465,B,93,
9253083175917,B,93,
8510949101354,B,93,
3154260563502,B,93,
8733227273873,B,93,
3351484081265,B,93,
2251659993825,B,93,
2015778788669,B,93,
3264616170262,B,93,
5756002180046,B,93,
7467923312642,B,93,
9805194362672,B,93,
4531175221786,B,93,
4129537471615,B,93,
3007928763428,B,93,
9356667181225,B,94,
3341926003307,B,94,
3602059259742,B,94,
6928142866299,B,94,
7587765219166,B,94,
4126740753774,B,94,
7018726782679,B,94,
8546448095311,B,94,
1358952650781,B,94,
5230084835815,B,94,
2333392623594,B,94,
5199355657788,B,94,
9563937611189,B,94,
5142822465362,B,94,
4815037482042,B,94,
2442559520468,B,94,
3940009613061,B,94,
2949681955682,B,94,
9385128445078,B,94,
9995811206408,B,94,
8662153208427,B,94,
5377908706632,B,94,
4014127929355,B,94,
9433086195835,B,94,
2104001007612,B,94,
6513286205150,B,94,
3986115854266,B,350,
2251350943488,B,95,
1540307904329,B,95,
1355341632587,B,95,
7655744256522,B,95,
4854607285119,B,95,
1742503762953,B,95,
9608816321609,B,95,
6289905966404,B,95,
1093270648978,B,95,
7674916969695,B,95,
1674668912761,B,95,
8012489199032,B,95,
5226000529930,B,95,
4365525982283,B,95,
2080264531494,B,95,
9183533059452,B,95,
7804730130753,B,95,
3410468399948,B,95,
3541863572509,B,95,
9345994937873,B,95,
5328351097837,B,95,
1685976058515,B,95,
4435402629096,B,95,
9129268213418,B,95,
3212671339844,B,95,
6404106183997,B,95,
1591026434765,B,95,
6544392495289,B,96,
1247179244272,B,96,
2741117317822,B,96,
5007467646395,B,96,
9556485184687,B,96,
1742476366278,B,96,
3108858217575,B,96,
9318846601326,B,96,
2989508417177,B,96,
8698745268483,B,96,
4372821893925,B,96,
2814874767744,B,96,
7080028568104,B,96,
9910393761161,B,96,
5654607346105,B,96,
1078516746826,B,96,
9838593659308,B,96,
2222302232561,B,96,
5544425866073,B,96,
8452699584897,B,96,
2131042481124,B,96,
9868487167347,B,96,
6818003070623,B,96,
2100079646049,B,96,
8271631491266,B,96,
9783447367820,B,96,
8645334220551,B,96,
2568664867363,B,96,
4455546683498,B,96,
3976112459531,B,97,
1343565313697,B,97,
4110476169708,B,97,
9032695714487,B,97,
4429015434170,B,97,
9395589694738,B,97,
1209857241669,B,97,
5599635015817,B,97,
3900765116946,B,97,
2439525102114,B,97,
3055044611308,B,97,
4224286760793,B,97,
3563258332325,B,97,
2517677421918,B,97,
5419531621810,B,97,
1927082330096,B,97,
4834456421714,B,97,
4438613413140,B,97,
5377847606891,B,97,
7899845532234,B,97,
3153050636398,B,97,
1981913106531,B,98,
4886245617014,B,98,
5991230450420,B,98,
8156379561566,B,98,
3806810325221,B,98,
6436521693959,B,98,
7503981439096,B,98,
7684932991099,B,98,
1280857011254,B,98,
3999495882444,B,98,
2404585328142,B,98,
6710190753917,B,98,
4858265518367,B,98,
9092763846903,B,98,
6507606880646,B,98,
3556297579829,B,98,
3387089890086,B,98,
2282798287279,B,98,
6032371818872,B,98,
8749702328044,B,98,
4602507661041,B,98,
5566689952849,B,98,
3977084459239,B,98,
4425019629558,B,98,
8092915208775,B,98,
6844235254443,B,98,
3496544960066,B,98,
4817864300506,B,98,
8605102868214,B,98,
5157477665037,B,98,
6224837394970,B,354,
3558809120058,B,354,
5534913185969,B,99,
8625954979282,B,99,
2540036776954,B,99,
6161494227015,B,99,
4736696547418,B,99,
5131418189064,B,99,
9649396400387,B,99,
7857410739890,B,99,
7538283053732,B,99,
1594914485385,B,99,
6008660015222,B,99,
5858772531182,B,99,
8937156897071,B,99,
9359861367649,B,99,
9583245093347,B,99,
5031025302409,B,99,
2934705741648,B,99,
7336026868823,B,99,
4917579640505,B,99,
6025566605928,B,99,
6156784703614,B,99,
2970006093130,B,99,
6679851602011,B,100,
1134967119177,B,100,
8721691732432,B,100,
8577003922193,B,100,
9021211328951,B,100,
5113939902057,B,100,
1570170021953,B,100,
4348751921675,B,100,
4115663418416,B,100,
8575956856510,B,100,
5221077134572,B,100,
3194685143657,B,100,
2719795718053,B,100,
9237159273817,B,100,
6909180590712,B,100,
2403934022076,B,100,
2642520995454,B,100,
8953676508993,B,100,
2618299042885,B,100,
9071109526077,B,100,
6628712531519,B,100,
9477314787841,B,101,
6642695421896,B,101,
1369121381993,B,101,
4765436734436,B,101,
8505609373736,B,101,
6039501886701,B,101,
5859353243641,B,101,
2336088007432,B,101,
9414988269553,B,101,
8007996343311,B,101,
9265836652675,B,101,
7740374200295,B,101,
9578990778925,B,101,
9566634638930,B,101,
8217555307979,B,101,
5079775561622,B,101,
8142576514788,B,101,
5520882543488,B,101,
6319202185557,B,102,
7565892701167,B,102,
9029757442810,B,102,
3353806570653,B,102,
9416902145526,B,102,
1099973022339,B,102,
5262093323724,B,102,
9872481429233,B,102,
3614906513136,B,102,
8682982489183,B,102,
3704351808977,B,102,
9483165853093,B,102,
5669339151446,B,102,
4264002231367,B,102,
6863547727076,B,102,
1500436626533,B,102,
5539819434195,B,102,
2597376595379,B,102,
9203886823621,B,102,
1013252618205,B,102,
4394235491471,B,102,
1254472236903,B,102,
2557956215098,B,102,
9751727512840,B,102,
2481439188435,A,358,
4485550621924,B,103,
1676177062761,B,103,
6852331503217,B,103,
2284146810329,B,103,
6710448315712,B,103,
4632876989835,B,103,
9828900294389,B,103,
7122354369541,B,103,
9412781445665,B,103,
6034793294827,A,103,
9116649254016,A,103,
7234944479889,B,103,
4709763198376,B,103,
7841775502275,B,103,
8992833993320,B,103,
8165057593850,B,103,
2529266894423,B,103,
1959248822662,B,103,
8311660610192,B,103,
6797586912820,B,103,
5366545316431,B,103,
8938881026358,B,103,
1747266503537,B,104,
4767328471696,B,104,
9471091566996,B,104,
8118260678650,B,104,
3899991314411,B,104,
9381774122467,A,104,
9183471289393,B,104,
4982698906142,B,104,
6405912196249,B,104,
9963913154950,B,104,
3411938726141,B,104,
3501156041109,B,104,
7316429579915,B,104,
3636588128748,B,104,
8107170376208,B,104,
3552848394270,B,104,
9724755248654,B,104,
1263518199238,B,104,
2407342106236,B,104,
4102764598024,B,104,
8294252777267,B,104,
3928866941237,B,104,
8746920356070,B,104,
6503318127505,B,104,
2525808662317,B,104,
5640545872189,B,104,
4116289501261,B,104,
2068549358235,B,104,
7731780705412,B,104,
9797386207413,A,105,
5856352044233,B,105,
2226084835860,B,105,
5003487415577,A,105,
8804135539693,B,105,
2443467258870,B,105,
8921728695534,A,105,
4278898499923,B,105,
9189969790049,B,105,
8393600027754,A,105,
8242078885420,B,105,
6307361493491,B,105,
2981905562771,B,105,
3196011715655,B,105,
5513029041190,A,105,
6690057549115,B,105,
5445249197698,B,105,
8440351219649,A,105,
3524091194242,B,105,
6878046116095,B,105,
4452316337344,B,105,
5358825073583,B,106,
4373757978070,B,106,
4085951713007,B,106,
2225340357804,B,106,
7275886587249,B,106,
6667503116950,B,106,
5869777430466,B,106,
1788809625511,B,106,
3019688290327,B,106,
3154335126014,B,106,
5901376744992,B,106,
5507972593172,B,106,
2650952773275,B,106,
1523827909525,B,106,
2034809349736,B,106,
3428810976532,B,106,
3825304424112,B,106,
2664457371915,B,106,
5576304547408,A,107,
1325660082334,A,107,
4070999255657,A,107,
1106310437198,B,107,
8996443757113,B,107,
1530968213550,A,107,
1108983250036,B,107,
8036944528265,B,107,
3996498290825,A,107,
4199574261675,B,107,
1424096890071,B,363,
1660639333123,B,363,
7297410758246,B,108,
6518979039449,B,108,
6464507632425,B,108,
8636966535137,B,108,
2608302559912,B,108,
6455285396760,B,108,
2495155316171,B,108,
1965074296171,A,108,
6465940486644,B,108,
1541092776144,A,108,
4377769890682,A,108,
5540008044135,B,108,
9725472717515,B,108,
5822805048873,B,108,
2964791836480,B,108,
8120671323030,A,108,
2493386381187,B,108,
1752842186556,B,108,
3576097685848,B,108,
7968683335455,B,108,
7402060020296,A,108,
8335970900916,B,108,
3536343975672,B,108,
4998652910371,B,108,
3935894078530,A,109,
5716840630011,B,109,
2588787354892,B,109,
4206771770308,B,109,
4726692029768,B,109,
6837304049893,B,109,
3029773254332,B,109,
8476164777423,A,109,
8933682530485,B,109,
1997390484296,B,109,
8519075895586,A,109,
1636022223078,B,109,
7257342528379,B,109,
9846651797386,B,109,
3637079189469,B,109,
5216553046829,A,109,
6729096305298,A,109,
8800815153534,B,109,
3963001459305,B,109,
5184622093030,A,109,
3198216442892,B,109,
5518710071912,B,109,
3575526607295,B,109,
3138549290648,B,109,
8106174584130,B,109,
7858341135140,B,110,
3660918469210,B,110,
4925106940208,A,110,
4794885029077,B,110,
4016797590514,B,110,
2652873567906,B,110,
9895667412794,A,110,
5861485198034,B,110,
3819187575065,B,110,
2215241022851,A,110,
8913270550417,B,110,
1394615341245,B,110,
3071376102525,B,111,
4133723797004,B,111,
2527020608036,B,111,
7478204149352,B,111,
6883282799651,A,111,
3815838603531,B,111,
8300462021422,B,111,
9216074503738,B,111,
6215797147638,B,111,
1634200281977,B,111,
9411109491687,A,111,
7201679798151,B,111,
2579697375837,B,111,
5526898972342,B,111,
4748862475920,B,111,
6778889354408,B,111,
3502694644432,B,111,
2303928655993,A,111,
2779210015155,B,111,
1718176755263,B,111,
2844427156845,B,111,
6562629986536,B,111,
6055781086051,B,112,
6624148160365,B,112,
2781187535643,A,112,
3531543254263,B,112,
9870775337332,B,112,
8488525790880,B,112,
8116074799664,B,112,
6489321315354,B,112,
9916434659244,B,112,
5430774125654,A,112,
2373143601259,B,112,
2463735014328,B,112,
9595011166131,A,112,
8539745982153,B,112,
7839951993966,B,112,
7703838887913,B,368,
5139386966063,B,113,
8777290427854,B,113,
6448238267774,A,113,
9006203988450,A,113,
5800435257506,B,113,
6031111701089,B,113,
9358510796342,B,113,
4352271127280,B,113,
2768942421601,B,113,
1771509125080,B,113,
9570291690095,B,113,
1249502672554,B,113,
8520224525111,A,113,
8308692090001,A,113,
3927206929982,B,113,
9952120644699,B,113,
7597284132457,B,113,
3020558762493,B,113,
2510537304758,B,113,
9683830684445,B,114,
3098232481114,B,114,
7379860201933,A,114,
2371187498033,A,114,
3917159205019,B,114,
9232759347414,A,114,
4233453241829,B,114,
8998840197917,B,114,
2765938734974,B,114,
3615513850751,A,114,
5041893136907,B,114,
3980123438329,A,114,
9269120026128,A,114,
1249712100090,B,114,
9361060496889,B,114,
4887191719231,B,114,
3539579446829,B,114,
3950669626394,A,114,
9780772458834,B,114,
7616445862894,B,114,
8882288023907,B,114,
5040304699828,A,114,
1852164454480,B,115,
1409789712590,B,115,
1709614683721,B,115,
5991861275438,B,115,
8922798430376,B,115,
8235148042564,B,115,
6123339745078,A,115,
3131258714245,A,115,
4450148960906,B,115,
4310367712591,B,115,
6849438549360,B,115,
5731234387890,B,115,
6307841816994,A,115,
1825131797016,B,115,
1788883110656,A,115,
8036199732912,B,115,
1457077234552,B,115,
4453123894649,A,115,
4643459666890,B,115,
5849023423138,B,115,
